0.780277102,0.998999,0.865264513,0.998999,0.594615476,0.577841954,0.528984606,0.932221164,0.884310101,0.998999
0.781681194,0.998999,0.915388213,0.619226663,0.998999,0.591519484,0.651817271,0.76185341,0.800182689,0.885435515
0.998999,0.998999,0.645780595,0.694854479,0.754512681,0.891802234,0.599637818,0.756602956,0.814913727,0.536975054
0.998999,0.998999,0.532461615,0.998999,0.998999,0.90338966,0.652002662,0.54873919,0.998999,0.89091888
0.964371848,0.998999,0.517160803,0.998999,0.983952892,0.830598295,0.655544204,0.759513902,0.998999,0.782960617
0.998999,0.974564458,0.968809093,0.998999,0.998999,0.9600144,0.544158582,0.597796056,0.760410134,0.862352752
0.998999,0.834128392,0.91353936,0.998999,0.997516138,0.77080526,0.570321906,0.900295689,0.959442676,0.998999
0.198999,0.978520727,0.502756525,0.998999,0.998999,0.863774119,0.88486336,0.536949133,0.998999,0.8250871
0.998999,0.998999,0.665118453,0.669256196,0.825566203,0.662266827,0.864073024,0.818140903,0.998999,0.998999
0.804901346,0.93370278,0.879631218,0.998999,0.998999,0.746404015,0.760843636,0.713343113,0.946952462,0.936515354
0.627067612,0.998999,0.656864006,0.967441228,0.993852164,0.624397324,0.704781258,0.877019507,0.717885591,0.945093705
0.998999,0.693445945,0.963918269,0.998999,0.998999,0.934858092,0.901031759,0.593099086,0.998999,0.998999
0.998999,0.998999,0.658684098,0.637564977,0.887988786,0.713126932,0.908188732,0.92950384,0.639075155,0.998999
0.728962235,0.87978259,0.559813579,0.998999,0.998999,0.661278617,0.758876483,0.850806054,0.710937786,0.995016374
0.998999,0.92251689,0.74812701,0.997286106,0.868842661,0.518407513,0.804172384,0.750836827,0.791742388,0.737738243
0.998999,0.910004922,0.572303251,0.855400985,0.998999,0.620786096,0.835395294,0.880047665,0.998999,0.868153376
0.774631145,0.862172277,0.816131059,0.809459638,0.808730342,0.916815275,0.660069611,0.593073364,0.540980141,0.998999
0.998999,0.947131264,0.755534412,0.953591091,0.998999,0.587009499,0.844777549,0.692981164,0.998999,0.998999
0.998999,0.690158481,0.961421266,0.998999,0.670446717,0.829331719,0.907793243,0.777045095,0.990942894,0.743182475
0.564398138,0.998999,0.94930781,0.953273865,0.700291878,0.674255879,0.862251432,0.947657225,0.998999,0.998999
0.998999,0.986471966,0.580653405,0.998999,0.926912402,0.50459031,0.550635097,0.831087056,0.661288617,0.611317324
0.923195218,0.998999,0.825328365,0.688288825,0.935989802,0.61838782,0.662374799,0.872498718,0.998999,0.998999
0.998999,0.998999,0.546744522,0.900225516,0.998999,0.621751344,0.985531321,0.696155978,0.966875304,0.991397633
0.998999,0.998999,0.787874885,0.998999,0.70781464,0.860503161,0.640105847,0.512134619,0.897113642,0.639987868
0.998999,0.998999,0.956516501,0.895153382,0.995670583,0.963230106,0.713664034,0.982359821,0.998999,0.998999
0.884563302,0.968041824,0.924716497,0.977768895,0.753688542,0.777843716,0.96714036,0.847318476,0.998999,0.677623383
0.998999,0.998999,0.569902643,0.958046064,0.998999,0.869643059,0.847810461,0.850539153,0.682851416,0.789654321
0.998999,0.998999,0.932668353,0.998999,0.998999,0.750256628,0.898348698,0.824331702,0.998999,0.998999
0.998999,0.855631477,0.687416142,0.998999,0.998999,0.517936123,0.73233348,0.770779587,0.962905361,0.998999
0.929849385,0.64925481,0.910477035,0.884993079,0.813003604,0.760599342,0.884226243,0.607695261,0.998999,0.812630691
0.545256885,0.998999,0.769776844,0.998999,0.998999,0.986949236,0.757633841,0.661155634,0.998999,0.791488294
0.998999,0.787592569,0.51265097,0.998999,0.998999,0.847290737,0.704067701,0.586474519,0.83634519,0.930428264
0.889838417,0.898024998,0.829438171,0.747026702,0.998999,0.868210086,0.776622563,0.805248429,0.954315035,0.981977455
0.738793531,0.989036111,0.507183322,0.574456923,0.998999,0.520324591,0.926874121,0.851124865,0.998999,0.685859427
0.784715986,0.998999,0.586428387,0.998999,0.998999,0.807308967,0.816911462,0.52260761,0.757617922,0.998999
0.998999,0.966377017,0.828687805,0.766199599,0.860727181,0.820566935,0.513230091,0.792301844,0.985130831,0.848982624
0.864294624,0.998999,0.728668276,0.998999,0.998999,0.692665444,0.979633169,0.95176916,0.752357426,0.626005676
0.91294764,0.757171772,0.547127849,0.998999,0.875957886,0.659169202,0.92159209,0.511613649,0.998999,0.981523778
0.592577827,0.998999,0.813842223,0.998999,0.903826987,0.900936377,0.640735688,0.588542977,0.976281132,0.994147657
0.998999,0.998999,0.685637281,0.981006747,0.686356884,0.964447044,0.928347246,0.714068162,0.998999,0.998999
0.821665759,0.998999,0.752120923,0.998999,0.789288872,0.9468653,0.694211859,0.505408966,0.998999,0.900366954
0.998999,0.998999,0.974352065,0.998999,0.998999,0.723774419,0.646312589,0.664003951,0.883442822,0.92976597
0.998999,0.998999,0.545512663,0.998999,0.962990686,0.774214813,0.720323837,0.942963612,0.998999,0.842506005
0.88467336,0.998999,0.808490577,0.973007844,0.905827494,0.849783195,0.536309595,0.910107526,0.998999,0.669618708
0.985437746,0.998999,0.686761379,0.998999,0.998999,0.972676146,0.992013559,0.875935208,0.998999,0.998999
0.998999,0.998999,0.711686934,0.998999,0.768809495,0.745819942,0.505666446,0.733861723,0.617493967,0.80158018
0.67589314,0.998999,0.872275903,0.857592041,0.998999,0.687060669,0.64257076,0.933430228,0.958195226,0.998999
0.519242049,0.998999,0.52153771,0.961910195,0.949471141,0.995488447,0.536825338,0.77637318,0.998999,0.998999
0.998999,0.998999,0.726816082,0.998999,0.998999,0.949677045,0.522678653,0.64020107,0.998999,0.966903702
0.738986244,0.998999,0.638413656,0.902581589,0.752400063,0.676323055,0.791244233,0.538790428,0.998999,0.998999
0.998999,0.998999,0.654454661,0.998999,0.998999,0.581146527,0.954551843,0.910445439,0.998999,0.998999
0.998999,0.998999,0.965430648,0.998999,0.812324055,0.513158068,0.687855467,0.904465491,0.998999,0.876263026
0.998999,0.998999,0.983986345,0.979753445,0.998999,0.733877949,0.706995102,0.636430582,0.962715847,0.998999
0.998999,0.998999,0.997320788,0.840628021,0.998999,0.97143721,0.923973349,0.623427208,0.998999,0.998999
0.998999,0.998999,0.614093303,0.998999,0.998999,0.67872348,0.556666011,0.835114681,0.775796645,0.998999
0.935566743,0.998999,0.775401409,0.995630567,0.998999,0.701338143,0.566874331,0.514363498,0.998999,0.916344601
0.998999,0.686413638,0.568050094,0.608320598,0.998999,0.794368746,0.695729994,0.718300111,0.998999,0.979659295
0.958044253,0.998999,0.697875055,0.998999,0.998999,0.973809892,0.573390373,0.962366372,0.998999,0.83496764
0.969566759,0.998999,0.745816444,0.697087656,0.95520383,0.619833183,0.537856649,0.564311723,0.672517519,0.99589093
0.883400708,0.83539061,0.590758798,0.963892013,0.998999,0.736506911,0.833110976,0.585988271,0.925736685,0.970505896
0.998999,0.998999,0.588328878,0.679491096,0.998999,0.729928684,0.602961113,0.681770932,0.94874355,0.998999
0.998999,0.964211254,0.813322039,0.939780585,0.998999,0.959514486,0.53047878,0.638162393,0.998999,0.992579498
0.976445053,0.772690202,0.684865838,0.897647618,0.998999,0.684088168,0.730804898,0.872987503,0.572495767,0.998999
0.998999,0.998999,0.75532702,0.993679419,0.869628169,0.723258876,0.765775951,0.620993296,0.963617641,0.826393255
0.721273632,0.741937048,0.605513133,0.670220173,0.926585462,0.944372332,0.796202447,0.838871699,0.998999,0.998999
